SampleID,ConeAir_puff_01_mL,ConeAir_puff_02_mL,ConeAir_puff_03_mL,ConeAir_puff_04_mL,ConeAir_puff_05_mL,ConeAir_puff_06_mL,ConeAir_puff_07_mL,ConeAir_puff_08_mL,ConeAir_puff_09_mL,ConeAir_puff_10_mL,PaperAir_puff_01_mL,PaperAir_puff_02_mL,PaperAir_puff_03_mL,PaperAir_puff_04_mL,PaperAir_puff_05_mL,PaperAir_puff_06_mL,PaperAir_puff_07_mL,PaperAir_puff_08_mL,PaperAir_puff_09_mL,PaperAir_puff_10_mL,VentAir_puff_01_mL,VentAir_puff_02_mL,VentAir_puff_03_mL,VentAir_puff_04_mL,VentAir_puff_05_mL,VentAir_puff_06_mL,VentAir_puff_07_mL,VentAir_puff_08_mL,VentAir_puff_09_mL,VentAir_puff_10_mL,Circumference_cm,FilterBeforeVent_cm,FilterAfterVent_cm,TobaccoRodResistance_Pa_cm,FilterResistance_Pa_cm,NumPuffs,Tar_mg_per_cigarette,CO_mg_per_cigarette,Phenol_ug_per_cigarette
TRAIN-052,21.2079908209961,22.0985390498407,23.0079560079216,23.9331757018478,24.8704639753647,25.8153640842554,26.7626556731113,27.7063339703644,25.775655183137,0,6.92412236666711,6.0811387024702,5.23744915338781,4.39591326161452,3.55997111170866,2.73369338717369,1.92182065114278,1.12978604601071,0.327343347264811,0,7.00092221819687,6.91238241417139,6.81483161339358,6.7074999078343,6.58959802986356,6.46033091286247,6.31891508062586,6.16460004121567,5.39702419867248,0,2.47,0.95,1.55,62.4729,300,8.9,13.66,11.14,28.995625
TRAIN-053,21.7532101531048,22.6033105225453,23.4676383950858,24.3431069658802,25.2260560313882,26.1122180067518,26.9966972127329,27.8739675628036,8.62136823778532,0,6.42932001763221,5.63465567068845,4.8422465760596,4.05495130016776,3.27612491434665,2.50965035312804,1.75995888443947,1.03203532388481,0.0994209915497997,0,6.93036748058503,6.83993438773213,6.74093699954426,6.63271921013571,6.51461888540505,6.38598045047784,6.24617034830726,6.09459535407125,1.77921704584714,0,2.47,0.95,1.55,56.0921,300,8.3,13.25,10.91,25.436375
TRAIN-054,21.5169626955211,22.5212818633906,23.5468948951685,24.5888898669369,25.6412417121558,26.696733326978,27.7469139544478,28.7821115604362,0,0,6.76744186401517,5.81954175511937,4.8729403585312,3.93215088848742,3.00265038712269,2.0909536730675,1.20465689738703,0.352436432520016,0,0,6.84146749393654,6.74135364943856,6.62987707951788,6.50598803477671,6.36862301549157,6.21673294705641,6.04931896548224,5.86547564334025,0,0,2.47,0.95,1.55,57.9478,300,8,13.55,11.38,22.766625
TRAIN-055,21.2909847607746,22.3309499651882,23.396173159753,24.4816683645956,25.5812040298582,26.6871957955294,27.7906388121148,20.2167702206759,0,0,7.14715730159167,6.15527968864764,5.1621193222598,4.17224273518824,3.19129462731598,2.22609825377287,1.28472409497051,0.263556406111793,0,0,6.70306862528418,6.60615545085741,6.49771494993405,6.37660672424168,6.24166303000026,6.09171840375633,5.92564838753542,4.01969221741399,0,0,2.47,0.95,1.55,62.7678,300,7.7,12.84,10.4,22.877375
TRAIN-056,20.6372122613373,21.5602226585151,22.5065154087482,23.4730970880385,24.4562168770814,25.4512893704938,26.4528299993833,27.4544116265006,17.0691914405941,0,7.37596805164729,6.49058728098922,5.60147484217015,4.71142123122228,3.82387442116408,2.94301071031987,2.07379579640066,1.22202878987526,0.23661629861481,0,7.14042193608185,7.05576260397798,6.96193109581787,6.85807089534065,6.74329306036659,6.61669029253255,6.47735580348885,6.32440740667967,3.69421015379532,0,2.47,0.95,1.55,63.7778,300,8.6,13.805,11.95,27.619875
TRAIN-057,20.3662042358542,21.2887145296909,22.2356086922765,23.2040336129943,24.1903810365435,25.1902057687425,26.1981551068461,27.2079180229383,25.3909838972801,0,7.38326694757782,6.50016053724483,5.61265529610112,4.72345521727115,3.83592336973977,2.95415684554505,2.08305305242629,1.22836006367388,0.357032005067409,0,7.40588348842772,7.31897585964125,7.22253995204541,7.11566651382125,6.99740751587293,6.86679007877688,6.72283546734513,6.56458367109183,5.75201140257986,0,2.47,0.95,1.55,65.8687,300,8.9,14.365,12.37,26.350875
TRAIN-058,21.1531416261548,22.009555163521,22.8827831167575,23.7699452384293,24.6675720110917,25.5715609062205,26.4771444126375,27.3788753036209,25.443571699134,0,6.50657516847832,5.70915885263619,4.91246412347369,4.11923710520943,3.33273979413986,2.5567899440738,1.79579123483809,1.0547490454895,0.305339951788531,0,7.45819514555476,7.36276625362475,7.25799245320587,7.14311177650761,7.01734598165655,6.8799135344645,6.73004600147217,6.56700796636702,5.7511082869236,0,2.47,0.95,1.55,60.4201,300,8.9,14.305,12.53,27.45875
TRAIN-059,21.2474386011484,22.1174643693568,23.0048298384465,23.9065483689651,24.819013271967,25.7379510420931,26.6583872589335,27.5746311262163,2.8480285285349,0,6.67153342531177,5.85533435809621,5.03946425636386,4.2267341144964,3.42049528800154,2.62468234399944,1.84384557063503,1.08316804669166,0.0348461578430881,0,7.20451086370094,7.11256647003875,7.01150635834954,6.90057789664541,6.77901229404634,6.64603781599047,6.50089652163741,6.34286463546869,0.617127639756892,0,2.47,0.95,1.55,60.6782,300,8.1,13.495,11.32,25.957375
TRAIN-060,20.8012821470105,21.7034844372141,22.6268933201358,23.5685546406465,24.5248144078444,25.4912534783592,26.4626346361572,27.4328695087777,8.51850418052426,0,7.09012887029148,6.2334712585571,5.37458027826052,4.51624233260001,3.66185413022674,2.8154825691083,1.98191475386885,1.16669179578736,0.112835696522232,0,7.2499066596581,7.16096920301273,7.06269137224378,6.95423517036194,6.83473473298055,6.70331011671667,6.55908544122991,6.40121169934976,1.86866826992266,0,2.47,0.95,1.55,64.3036,300,8.3,13.735,11.55,27.518875
TRAIN-061,21.8764636206094,22.824866161192,23.789205122528,24.7648339666176,25.7461947178029,26.7267729758522,27.6990846988825,28.6547062389628,0,0,6.17506348810806,5.29794687548245,4.425657415305,3.56251281055199,2.71362179173626,1.88492624156815,1.08321690533194,0.316112893210514,0,0,7.05231439095985,6.9447634428612,6.82588416553304,6.69473482012381,6.55037447442424,6.391888269478,6.21841833393909,6.02919993296824,0,0,2.47,0.95,1.55,54.8541,300,8,13.275,11.14,27.049125
TRAIN-062,21.416866392316,22.258991179562,23.1160288662683,23.9850560372553,24.8625909384405,25.744557429656,26.6262609480069,27.5023814239639,8.51009655421533,0,6.32836781341396,5.5475094092377,4.76859362692438,3.99438692838018,3.22814294244638,2.47363531949667,1.73518062058636,1.01764701983827,0.0979332671971872,0,7.36556573222076,7.26996776871718,7.16527605081553,7.05078237309413,6.92576846293323,6.78951866091334,6.64133563457277,6.48055915543313,1.89197631785154,0,2.47,0.95,1.55,57.4462,300,8.3,13.38,11.27,21.596125
TRAIN-063,20.6798650400641,21.6045477238903,22.5525823640954,23.5209801435065,24.5059953512496,25.5030481917197,26.5066601750245,27.5104106387219,5.70138489668378,0,7.37997433226565,6.49387299995744,5.60408096980718,4.71339499906626,3.82526989541447,2.94388941535799,2.07422740919851,1.22209193237417,0.0788287330197596,0,7.09377718483316,7.00815771262506,6.91325875912006,6.80821219568362,6.69211642004908,6.56405039548586,6.42309250284273,6.26834463167508,1.21979232028912,0,2.47,0.95,1.55,66.485,300,8.2,12.95,11.79,26.8465
TRAIN-064,20.600838999866,21.5285352125952,22.4800672268278,23.4524541283969,24.4419473611252,25.4439506913115,26.4529526287135,27.4624800708864,2.84650835633971,0,7.43122868672623,6.54047310394396,5.64565498328749,4.74955817334999,3.85563329862083,2.96807123706623,2.09186700246581,1.23286656587527,0.0397787693546134,0,7.12405779058757,7.03934408013857,6.9453862514289,6.84131177203503,6.72621351200689,6.59916382913331,6.45923357647287,6.30551648867315,0.613715907471195,0,2.47,0.95,1.55,65.4433,300,8.1,12.75,11.49,27.236375
TRAIN-065,20.515854803208,21.4132085196688,22.332487687338,23.2708732222363,24.2248557865047,25.190167913913,26.1617273116986,27.1335986237529,2.80989822032421,0,7.04700287121753,6.19777323942815,5.34587118651836,4.49399976210205,3.64546727748704,2.80424936228144,1.97504208778898,1.16329992004706,0.0375251129854848,0,7.57815480695947,7.48676953443901,7.38571944474134,7.27412443649169,7.15107191575182,7.01563048522441,6.86686816537693,6.70387553774233,0.652579388013743,0,2.47,0.95,1.55,64.5242,300,8.1,13.345,11.88,25.0995
TRAIN-066,20.4835393044643,21.3808573041345,22.3001340530759,23.2385415735529,24.1925582589968,25.1579005063213,26.1294655901852,27.1012931235077,11.2266214914784,0,7.05694926789555,6.20679254204019,5.3538904452281,4.50094614411315,3.65127022331553,2.80884315631111,1.97836880490486,1.16531265045843,0.150366929468448,0,7.6010747017484,7.51048864327283,7.41031112446256,7.29966837749152,7.17765465987998,7.04334600241679,6.89581851130588,6.73417160620137,2.62302251116791,0,2.47,0.95,1.55,62.8875,300,8.4,12.835,11.39,25.47475
TRAIN-067,20.361132588787,21.2898589970202,22.243576815215,23.2194413569775,24.2138409131707,25.2223118556166,26.2394648216589,27.2589307505693,5.65466746678352,0,7.45494063017025,6.56464303028612,5.66958199342624,4.77245721824001,3.87663820301955,2.98624211581024,2.10620319665942,1.24232621012197,0.0802629709960667,0,7.34228678271686,7.25546910145115,7.15905983359431,7.05213323879495,6.93372232736535,6.8028327434997,6.65846183380094,6.49962346581292,1.26507576346792,0,2.47,0.95,1.55,68.4922,300,8.2,13.065,11.56,29.67075
TRAIN-068,20.834295407887,21.7109218310472,22.6067078627328,23.5187652800365,24.4435635609302,25.3768750486355,26.3137319842033,27.2484017975054,8.45231638126407,0,6.77968360835908,5.95552257865929,5.13047140981884,4.30727658490949,3.48924619342137,2.68029997960451,1.88500972608197,1.10862450244032,0.107122353373076,0,7.51527257571049,7.42300890325341,7.3213616198655,7.20952444209661,7.08666858685682,6.95195625911641,6.80455807052301,6.64367461629739,1.94056864414075,0,2.47,0.95,1.55,60.273,300,8.3,13.485,12.36,26.683875
TRAIN-069,20.9962686725987,21.8412737484235,22.7028629479715,23.5782561836745,24.4641066732885,25.3564587136487,26.2507164160728,27.1416285227792,5.60465900193725,0,6.37762369193494,5.59552299980184,4.81430500144515,4.03665156253123,3.26574264758348,2.50529462920717,1.75958945929713,1.03349031010233,0.0664877559651395,0,7.74006211412652,7.64193275254693,7.53426474217123,7.41628507821656,7.28720387322257,7.146227171203,6.99257313010958,6.82549169067175,1.32885752005265,0,2.47,0.95,1.55,59.2844,300,8.2,13.19,11.42,26.33125
TRAIN-070,20.8889950276369,21.7639022378713,22.6577156783728,23.5675493757181,24.489881600239,25.4205013977808,26.3544669747824,27.2860822114155,5.6417796864189,0,6.74986917485518,5.92852145491201,5.10648475613303,4.28650759254383,3.47189476336436,2.66655616754452,1.87504594905753,1.10258660118206,0.0710143792388165,0,7.48903127472117,7.39607507295239,7.2937051044282,7.18111675098465,7.05748332927072,6.92196950453413,6.77374857566045,6.61202384141727,1.28721079463686,0,2.47,0.95,1.55,61.1579,300,8.2,13.56,12.04,26.888875
TRAIN-071,20.8097347507946,21.8148298197231,22.8446994737385,23.8948396545836,24.9596174009962,26.0321698558322,27.1043356428631,28.166636224721,0,0,6.79699122307294,5.85313627420935,4.90844414752988,3.96718626279685,3.03462245331832,2.11709393114261,1.22208966065175,0.35827102007716,0,0,7.52328536094332,7.41705611120197,7.29838211740823,7.16604256423773,7.01878322856405,6.85534554471852,6.67450477329331,6.4751175207731,0,0,2.47,0.95,1.55,60.6531,300,8,13.235,10.69,26.391875
TRAIN-072,21.3258993168422,22.3237702383647,23.3433346802449,24.3798241714618,25.427374856967,26.4789463535006,27.5262759603293,28.5598845828686,0,0,6.70627100191117,5.76792211147551,4.83064465871469,3.89886313725477,2.97795353799668,2.07431880143761,1.19543529719376,0.349856336091486,0,0,7.09225583894534,6.98955295589395,6.87517791783037,6.74804529747775,6.60705263219316,6.45110869281701,6.27916957108766,6.09028248744202,0,0,2.47,0.95,1.55,57.7672,300,8,12.89,10.77,26.985625
TRAIN-073,26.4118424609651,27.6030186934932,28.8035925892001,30.0040157728081,31.1930794027576,32.3579482521164,33.4843070218637,20.7339858797792,0,0,8.76452506566665,7.51003198029539,6.26256796754733,5.02954840391252,3.81979116997984,2.64352984025742,1.51234172827765,0.263381089094393,0,0,0.00536757288658587,0.00526950716421601,0.00516037130363255,0.0050392931753989,0.00490545987024624,0.00475816237903878,0.00459684669729872,0.00265270107432148,0,0,2.47,0.95,1.55,62.4686,300,7.6,14.19,11.71,25.824875
TRAIN-074,20.7253982024798,21.6060628781255,22.5066846297196,23.4244299767169,24.3558169446132,25.2966570679401,26.2420087953947,27.1861488114444,2.81225687735541,0,6.82380663949352,5.99624876031165,5.16734980417559,4.33982853466169,3.51697269447007,2.70269195240959,1.90156158112483,1.1188512801903,0.0360532687374865,0,7.58219818564502,7.48866940188293,7.38553283689445,7.27194827657589,7.14704914195685,7.0099559616357,6.85979394483632,6.69571492329416,0.651692364380952,0,2.47,0.95,1.55,63.0618,300,8.1,12.7,10.19,23.578375
TRAIN-075,20.5846351695967,21.6208879164343,22.6857746037793,23.7748076809512,24.8822603129548,26.0010370905785,27.1225774435958,25.41313149097,0,0,7.13370714030724,6.15178845302405,5.16655067586519,4.1822595720133,3.20426733958114,2.23913197076132,1.29471024148965,0.342185670806005,0,0,7.42575887972583,7.32174568235409,7.20501281063403,7.07423208976855,6.92802498451444,6.76499254984885,6.58375603850001,5.7447079032135,0,0,2.47,0.95,1.55,66.3958,300,7.9,12.63,10.2,28.788375
TRAIN-076,18.6106786769729,19.5618932471914,20.5441099684588,21.5544276309454,22.5889877863069,23.6428468770516,24.7098605795211,23.204334690881,0,0,6.34420612267829,5.47922754611097,4.60971652496295,3.73898512538792,2.87123957559652,2.01169832775998,1.1666992684015,0.309405408571191,0,0,10.1681430824668,10.0395765274824,9.89524340105035,9.73341909724884,9.55227466834458,9.34990060732344,9.12434194387322,7.98628163733728,0,0,2.47,0.95,1.55,65.6191,300,7.9,11.775,9.66,25.1765
TRAIN-077,18.5402490250009,19.4822704147475,20.4548283337866,21.4550954998795,22.4793170741921,23.5226874373749,24.5792385153951,25.6417526644154,0,0,6.24826427398859,5.39556376122854,4.53865909069583,3.68081937807515,2.82618449419673,1.97987892968291,1.14811526938813,0.338275606653963,0,0,10.3312124323137,10.2006763947859,10.0542405579568,9.89017686635914,9.70665287266362,9.50175496199209,9.2735226035689,9.01999519726977,0,0,2.47,0.95,1.55,65.2038,300,8,11.29,9,26.77825
TRAIN-078,18.6094815291889,19.4307935330056,20.2753647807413,21.1413822394758,22.0265093073953,22.9278229181995,23.8417542041888,24.7640372090466,2.56896713033162,0,6.22762729107645,5.48329075811534,4.73568090872476,3.98690173620059,3.23954791794361,2.49676279707328,1.7622931630034,1.04053679725964,0.0336577732313866,0,10.2815180507941,10.1682022241024,10.0429423150581,9.90460991579319,9.7520150381241,9.58391656040343,9.39903725677292,9.19608407720952,0.897377416880959,0,2.47,0.95,1.55,64.6231,300,8.1,12.105,9.73,22.67575
TRAIN-079,17.9148660291041,18.8434705029093,19.8043678785834,20.7951396713685,21.8124820711204,22.8520767042107,23.9084682641838,24.9749609956575,0,0,6.16150703778291,5.32574050461294,4.48461557901375,3.64115067343356,2.79921538487925,1.96365155929086,1.1403879167889,0.336537302010576,0,0,11.0430610669238,10.9091880892305,10.7587301724836,10.589825728504,10.4004848249844,10.188609419879,9.95202496214857,9.68852534018928,0,0,2.47,0.95,1.55,66.0358,300,8,11.52,9.38,23.38325
TRAIN-080,17.9429424293602,18.7419641139451,19.5648841061937,20.410192369741,21.2759011628402,22.1594834804203,23.0578131556733,23.9671104097457,12.4414488751169,0,6.00897568460154,5.29368248028588,4.57471853195161,3.85400490949135,3.13392411408274,2.41737771251746,1.70784233546367,1.0094205621333,0.163441115007449,0,11.1616420185726,11.0431603927841,10.912129536235,10.767341471498,10.6075147769558,10.4313033037655,10.2373093777488,10.0241022430106,4.89512118728034,0,2.47,0.95,1.55,64.8191,300,8.5,12.06,9.71,23.3635
TRAIN-081,17.4689876304177,18.2382550539806,19.0306969072634,19.8450136505409,20.6794825534247,21.5319025239607,22.3995397295074,23.2790770572375,2.41665713957248,0,5.68628566733577,5.00888909525103,4.3282687398629,3.64621515555631,2.96493928472077,2.28712479034929,1.61597943547376,0.95528265509037,0.0309425635558433,0,11.9486292063661,11.8249312299665,11.6883303969772,11.5375965342781,11.3714225332108,11.1884317200632,10.9871893241373,10.766218766118,1.05240233942868,0,2.47,0.95,1.55,62.8773,300,8.1,10.985,8.86,24.484875
TRAIN-082,17.1680041009114,17.936466459266,18.7291177045397,19.544785427444,20.3818795427856,21.2383347881046,22.1115531513553,22.9983491711515,4.77898040725034,0,5.70398318392426,5.02747635654714,4.34709920867195,3.66456816291072,2.98202124142164,2.30207331792696,1.62787122982624,0.963145966214184,0.0624516529960031,0,12.2339029828566,12.1095629820035,11.9720536701765,11.8200889164693,11.6522963643626,11.4672237642019,11.2633494676028,11.0390978882409,2.15857213198132,0,2.47,0.95,1.55,64.6133,300,8.2,11.165,8.89,23.1
TRAIN-083,17.2899198943283,18.123945324314,18.9847101028368,19.8703244087192,20.7782694748776,21.7053138610721,22.6474339483827,18.8797962224179,0,0,5.20127458552254,4.48701722486199,3.77093255602866,3.05568783879821,2.3445877463681,1.6416539830013,0.951700275771564,0.224317209026427,0,0,12.5966517183756,12.4465159195699,12.2792279350895,12.093015428648,11.8859923765238,11.6561744481598,11.4015024677321,8.89590020187719,0,0,2.47,0.95,1.55,58.7482,300,7.8,11.135,8.68,22.484375
TRAIN-084,16.1575907945837,16.8822256603174,17.630936161175,18.4029465610458,19.1971422779284,20.0120197797885,20.8456349396177,21.6955518235282,6.76763839715814,0,5.2707575357931,4.64797576988533,4.02130445571462,3.39221447647801,2.76254456858971,2.13455183184877,1.51096351661097,0.895028136498011,0.0871689736149973,0,13.6664929296853,13.5356452122134,13.3910119936368,13.2312312075115,13.0548400796772,12.860278066096,12.6458933001368,12.4099533372942,3.64519829168658,0,2.47,0.95,1.55,63.6358,300,8.3,11.07,8.36,24.52325
TRAIN-085,20.792532728834,21.7196925543449,22.6694998368711,23.6387878475759,24.6236100788722,25.6191639747263,26.6197291009597,27.6186285557981,2.86082241038112,0,7.45088010731908,6.55517459578812,5.65591682593591,4.7559832306698,3.85892109734053,2.96901858471168,2.09136380427806,1.23188527585172,0.0397364795081618,0,6.91243924792807,6.83324481372181,6.74549789273949,6.64841101834699,6.54117096198429,6.42295294542557,6.29293951586116,6.15034438720101,0.599444127130106,0,2.47,0.95,1.55,68.7502,300,8.1,13.145,10.79,21.687625
TRAIN-086,20.837808800204,21.7277076852584,22.6385194704766,23.5675099765693,24.5113012526682,25.4658116285469,26.4262064313808,27.3868658395859,5.66827548327739,0,6.86444921998058,6.03308904774774,5.20015787411866,4.36835221065385,3.54094028778641,2.72181721587875,1.91555151902494,1.12741750701552,0.0726814044801472,0,7.430178368543,7.33092611044218,7.2213944089683,7.10066369208126,6.96777949190654,6.82176538322072,6.66164010661789,6.48643917292391,1.25904818839639,0,2.47,0.95,1.55,63.0625,300,8.2,12.51,10.07,24.7875
TRAIN-087,24.1917596719852,25.3528974630869,26.5339481984335,27.7272431602265,28.9234761322037,30.111638618478,31.2790396424658,22.6880077416069,0,0,8.36602026618282,7.19046238084986,6.01617104543814,4.84937045142207,3.69766029221007,2.57009635942735,1.47720715861386,0.301644847100003,0,0,2.61829508176683,2.57167114176614,2.51948559727658,2.4612216707502,2.3963679331903,2.32443774021072,2.24499306732095,1.51037039378496,0,0,2.47,0.95,1.55,65.2327,300,7.7,13.68,10.86,27.727
TRAIN-088,24.7518918910177,25.8531586483573,26.9672565283344,28.0867798013412,29.2029713943303,30.3057090237565,31.3835641335886,29.1815581297214,0,0,7.73731107301685,6.6334879429406,5.53572948353285,4.45011893841215,3.38388095648606,2.34541404287087,1.34426656700843,0.351935318221387,0,0,2.65939453531778,2.61009411671393,2.55534270445153,2.49469250776704,2.42771006793603,2.35399360235458,2.27319338002103,1.96653087333147,0,0,2.47,0.95,1.55,59.3437,300,7.9,14.115,11.22,25.49525
TRAIN-089,24.2358647100556,25.3671988166327,26.5160752515627,27.6750955543096,28.8353601522059,29.986420803638,31.1163102051475,22.5481715130731,0,0,8.04388481959336,6.90777131968487,5.77466014755169,4.65062457925739,3.54300287779297,2.46046073230174,1.41299471936255,0.288298661744831,0,0,2.88302154701748,2.83123536619716,2.77344823934248,2.70912485347323,2.63773826080841,2.55878975958337,2.4718329700631,1.6635508960424,0,0,2.47,0.95,1.55,62.6811,300,7.7,13.485,11.12,27.24225
TRAIN-090,22.3129670995184,23.390047128124,24.4909634283161,25.6100803254701,26.7404317756398,27.8736252329845,28.9997950361093,30.1076279812472,0,0,7.45591559371808,6.41604079314083,5.37596971560172,4.3407097029928,3.31641132605541,2.31046238088002,1.33154302527952,0.389622878752484,0,0,5.37959451157764,5.2909870893006,5.19187124134846,5.08122208777484,4.95799585559554,4.82115791780852,4.66971871586707,4.50277721869572,0,0,2.47,0.95,1.55,63.6493,300,8,13.13,10.77,22.95025
